学号,知识点id,分数
223401050124,28,-1
223401050125,28,-1
223401050126,28,-1
223401050127,28,-1
223401050128,28,-1
223401050129,28,-1
223401050130,28,-1
223401050131,28,-1
223401050132,28,-1
223401050134,28,-1
223401050135,28,-1
223401050201,28,-1
223401050202,28,-1
223401050203,28,-1
223401050204,28,-1
223401050205,28,-1
223401050206,28,-1
223401050207,28,-1
223401050208,28,-1
223401050209,28,-1
223401050210,28,-1
223401050211,28,-1
223401050212,28,-1
223401050213,28,-1
223401050214,28,-1
223401050215,28,-1
223401050216,28,-1
223401050217,28,-1
223401050218,28,-1
223401050219,28,-1
223401050220,28,-1
223401050221,28,-1
223401050222,28,-1
223401050223,28,-1
223401050224,28,-1
223401050225,28,-1
223401050226,28,-1
223401050227,28,-1
223401050228,28,-1
223401050229,28,-1
223401050230,28,-1
223401050231,28,-1
223401050232,28,-1
223401050233,28,-1
223401050234,28,-1
223401050235,28,-1
223405010213,28,-1
223406010708,28,-1
223406010709,28,-1
223407020133,28,-1
223407020218,28,-1
223408110202,28,-1
223409010210,28,-1
223411010109,28,-1
223411010111,28,-1
223411010232,28,-1
223411020111,28,-1
223411070102,28,-1
223412010212,28,-1
223423050108,28,-1
223423050133,28,-1
223428020104,28,-1
223428020136,28,-1
223428030201,28,-1
223428060112,28,-1
223428060201,28,-1
223428060202,28,-1
223428060218,28,-1
183423050114,29,-1
193401010122,29,-1
203401050130,29,-1
203406010614,29,-1
203409010318,29,-1
213401010106,29,-1
213401040108,29,-1
213401050132,29,-1
213401050217,29,-1
213401050227,29,-1
213401050230,29,-1
213412010226,29,-1
213428030211,29,-1
213428040133,29,-1
213428040214,29,-1
223401010101,29,-1
223401010102,29,-1
223401010103,29,-1
223401010104,29,-1
223401010105,29,-1
223401010106,29,-1
223401010107,29,-1
223401010108,29,-1
223401010109,29,-1
223401010110,29,-1
223401010112,29,-1
223401010113,29,-1
223401010114,29,-1
223401010115,29,-1
223401010116,29,-1
223401010117,29,-1
223401010118,29,-1
223401010119,29,-1
223401010120,29,-1
223401010121,29,-1
223401010122,29,-1
223401010123,29,-1
223401010124,29,-1
223401010125,29,-1
223401010126,29,-1
223401010127,29,-1
223401010128,29,-1
223401010129,29,-1
223401010130,29,-1
223401010131,29,-1
223401010132,29,-1
223401010133,29,-1
223401010134,29,-1
223401010136,29,-1
223401010137,29,-1
223401010138,29,-1
223401010140,29,-1
223401010201,29,-1
223401010202,29,-1
223401010203,29,-1
223401010204,29,-1
223401010205,29,-1
223401010206,29,-1
223401010207,29,-1
223401010208,29,-1
223401010209,29,-1
223401010210,29,-1
223401010211,29,-1
223401010212,29,-1
223401010214,29,-1
223401010215,29,-1
223401010216,29,-1
223401010217,29,-1
223401010218,29,-1
223401010219,29,-1
223401010220,29,-1
223401010221,29,-1
223401010222,29,-1
223401010223,29,-1
223401010224,29,-1
223401010225,29,-1
223401010226,29,-1
223401010227,29,-1
223401010228,29,-1
223401010229,29,-1
223401010230,29,-1
223401010231,29,-1
223401010232,29,-1
223401010233,29,-1
223401010234,29,-1
223401010235,29,-1
223401010236,29,-1
223401010237,29,-1
223401010238,29,-1
223401010301,29,-1
223401010302,29,-1
223401010303,29,-1
223401010304,29,-1
223401010305,29,-1
223401010306,29,-1
223401010307,29,-1
223401010308,29,-1
223401010310,29,-1
223401010311,29,-1
223401010312,29,-1
223401010313,29,-1
223401010314,29,-1
223401010315,29,-1
223401010316,29,-1
223401010317,29,-1
223401010318,29,-1
223401010319,29,-1
223401010320,29,-1
223401010321,29,-1
223401010322,29,-1
223401010323,29,-1
223401010324,29,-1
223401010325,29,-1
223401010326,29,-1
223401010327,29,-1
223401010328,29,-1
223401010329,29,-1
223401010330,29,-1
223401010331,29,-1
223401010332,29,-1
223401010334,29,-1
223401010335,29,-1
223401010401,29,-1
223401010402,29,-1
223401010403,29,-1
223401010404,29,-1
223401010405,29,-1
223401010406,29,-1
223401010407,29,-1
223401010408,29,-1
223401010409,29,-1
223401010410,29,-1
223401010411,29,-1
223401010412,29,-1
223401010413,29,-1
223401010414,29,-1
223401010415,29,-1
223401010416,29,-1
223401010417,29,-1
223401010418,29,-1
223401010419,29,-1
223401010420,29,-1
223401010421,29,-1
223401010422,29,-1
223401010423,29,-1
223401010424,29,-1
223401010425,29,-1
223401010426,29,-1
223401010427,29,-1
223401010428,29,-1
223401010429,29,-1
223401010430,29,-1
223401010431,29,-1
223401010432,29,-1
223401010433,29,-1
223401010434,29,-1
223401010435,29,-1
223401040101,29,-1
223401040102,29,-1
223401040103,29,-1
223401040104,29,-1
223401040105,29,-1
223401040106,29,-1
223401040107,29,-1
223401040108,29,-1
223401040109,29,-1
223401040110,29,-1
223401040111,29,-1
223401040112,29,-1
223401040113,29,-1
223401040114,29,-1
223401040115,29,-1
223401040116,29,-1
223401040117,29,-1
223401040118,29,-1
223401040119,29,-1
223401040120,29,-1
223401040121,29,-1
223401040122,29,-1
223401040123,29,-1
223401040124,29,-1
223401040125,29,-1
223401040126,29,-1
223401040127,29,-1
223401040128,29,-1
223401040129,29,-1
223401040130,29,-1
223401040131,29,-1
223401040132,29,-1
223401040133,29,-1
223401040134,29,-1
223401040135,29,-1
223401040201,29,-1
223401040202,29,-1
223401040203,29,-1
223401040204,29,-1
223401040205,29,-1
223401040206,29,-1
223401040207,29,-1
223401040208,29,-1
223401040209,29,-1
223401040210,29,-1
223401040211,29,-1
223401040212,29,-1
223401040213,29,-1
223401040214,29,-1
223401040215,29,-1
223401040216,29,-1
223401040217,29,-1
223401040218,29,-1
223401040219,29,-1
223401040220,29,-1
223401040221,29,-1
223401040222,29,-1
223401040223,29,-1
223401040224,29,-1
223401040225,29,-1
223401040226,29,-1
223401040227,29,-1
223401040228,29,-1
223401040229,29,-1
223401040230,29,-1
223401040231,29,-1
223401040232,29,-1
223401040233,29,-1
223401040234,29,-1
223401040235,29,-1
223401050101,29,-1
223401050102,29,-1
223401050103,29,-1
223401050104,29,-1
223401050105,29,-1
223401050106,29,-1
223401050107,29,-1
223401050108,29,-1
223401050109,29,-1
223401050110,29,-1
223401050111,29,-1
223401050112,29,-1
223401050113,29,-1
223401050114,29,-1
223401050115,29,-1
223401050116,29,-1
223401050117,29,-1
223401050118,29,-1
223401050119,29,-1
223401050120,29,-1
223401050121,29,-1
223401050122,29,-1
223401050123,29,-1
223401050124,29,-1
223401050125,29,-1
223401050126,29,-1
223401050127,29,-1
223401050128,29,-1
223401050129,29,-1
223401050130,29,-1
223401050131,29,-1
223401050132,29,-1
223401050134,29,-1
223401050135,29,-1
223401050201,29,-1
223401050202,29,-1
223401050203,29,-1
223401050204,29,-1
223401050205,29,-1
223401050206,29,-1
223401050207,29,-1
223401050208,29,-1
223401050209,29,-1
223401050210,29,-1
223401050211,29,-1
223401050212,29,-1
223401050213,29,-1
223401050214,29,-1
223401050215,29,-1
223401050216,29,-1
223401050217,29,-1
223401050218,29,-1
223401050219,29,-1
223401050220,29,-1
223401050221,29,-1
223401050222,29,-1
223401050223,29,-1
223401050224,29,-1
223401050225,29,-1
223401050226,29,-1
223401050227,29,-1
223401050228,29,-1
223401050229,29,-1
223401050230,29,-1
223401050231,29,-1
223401050232,29,-1
223401050233,29,-1
223401050234,29,-1
223401050235,29,-1
223405010213,29,-1
223406010708,29,-1
223406010709,29,-1
223407020133,29,-1
223407020218,29,-1
223408110202,29,-1
223409010210,29,-1
223411010109,29,-1
223411010111,29,-1
223411010232,29,-1
223411020111,29,-1
223411070102,29,-1
223412010212,29,-1
223423050108,29,-1
223423050133,29,-1
223428020104,29,-1
223428020136,29,-1
223428030201,29,-1
223428060112,29,-1
223428060201,29,-1
223428060202,29,-1
223428060218,29,-1
183423050114,30,0
193401010122,30,0
203401050130,30,100
203406010614,30,0
203409010318,30,0
213401010106,30,40
213401040108,30,0
213401050132,30,0
213401050217,30,0
213401050227,30,100
213401050230,30,80
213412010226,30,0
213428030211,30,100
213428040133,30,0
213428040214,30,100
223401010101,30,40
223401010102,30,20
223401010103,30,40
223401010104,30,20
223401010105,30,100
223401010106,30,60
223401010107,30,100
223401010108,30,0
223401010109,30,20
223401010110,30,100
223401010112,30,100
223401010113,30,20
223401010114,30,60
223401010115,30,0
223401010116,30,0
223401010117,30,80
223401010118,30,100
223401010119,30,60
223401010120,30,60
223401010121,30,100
223401010122,30,0
223401010123,30,20
223401010124,30,40
223401010125,30,0
223401010126,30,0
223401010127,30,80
223401010128,30,80
223401010129,30,0
223401010130,30,0
223401010131,30,100
223401010132,30,60
223401010133,30,20
223401010134,30,100
223401010136,30,0
223401010137,30,0
223401010138,30,0
223401010140,30,0
223401010201,30,40
223401010202,30,60
223401010203,30,40
223401010204,30,20
223401010205,30,0
223401010206,30,60
223401010207,30,0
223401010208,30,20
223401010209,30,0
223401010210,30,40
223401010211,30,20
223401010212,30,100
223401010214,30,40
223401010215,30,100
223401010216,30,20
223401010217,30,20
223401010218,30,100
223401010219,30,100
223401010220,30,0
223401010221,30,100
223401010222,30,100
223401010223,30,100
223401010224,30,40
223401010225,30,100
223401010226,30,0
223401010227,30,100
223401010228,30,0
223401010229,30,100
223401010230,30,100
223401010231,30,20
223401010232,30,100
223401010233,30,20
223401010234,30,0
223401010235,30,0
223401010236,30,0
223401010237,30,0
223401010238,30,0
223401010301,30,100
223401010302,30,100
223401010303,30,0
223401010304,30,20
223401010305,30,20
223401010306,30,20
223401010307,30,100
223401010308,30,0
223401010310,30,100
223401010311,30,100
223401010312,30,0
223401010313,30,100
223401010314,30,100
223401010315,30,100
223401010316,30,100
223401010317,30,100
223401010318,30,100
223401010319,30,0
223401010320,30,100
223401010321,30,100
223401010322,30,60
223401010323,30,40
223401010324,30,100
223401010325,30,20
223401010326,30,20
223401010327,30,100
223401010328,30,100
223401010329,30,20
223401010330,30,40
223401010331,30,0
223401010332,30,100
223401010334,30,60
223401010335,30,20
223401010401,30,40
223401010402,30,20
223401010403,30,40
223401010404,30,20
223401010405,30,0
223401010406,30,100
223401010407,30,100
223401010408,30,100
223401010409,30,0
223401010410,30,100
223401010411,30,0
223401010412,30,100
223401010413,30,100
223401010414,30,40
223401010415,30,100
223401010416,30,0
223401010417,30,100
223401010418,30,100
223401010419,30,100
223401010420,30,100
223401010421,30,100
223401010422,30,0
223401010423,30,20
223401010424,30,40
223401010425,30,40
223401010426,30,100
223401010427,30,60
223401010428,30,20
223401010429,30,40
223401010430,30,20
223401010431,30,100
223401010432,30,100
223401010433,30,40
223401010434,30,80
223401010435,30,100
223401040101,30,0
223401040102,30,0
223401040103,30,20
223401040104,30,20
223401040105,30,20
223401040106,30,100
223401040107,30,100
223401040108,30,100
223401040109,30,0
223401040110,30,20
223401040111,30,20
223401040112,30,100
223401040113,30,40
223401040114,30,100
223401040115,30,100
223401040116,30,20
223401040117,30,20
223401040118,30,100
223401040119,30,40
223401040120,30,100
223401040121,30,100
223401040122,30,20
223401040123,30,20
223401040124,30,60
223401040125,30,20
223401040126,30,100
223401040127,30,20
223401040128,30,0
223401040129,30,20
223401040130,30,100
223401040131,30,20
223401040132,30,20
223401040133,30,0
223401040134,30,0
223401040135,30,20
223401040201,30,100
223401040202,30,0
223401040203,30,40
223401040204,30,0
223401040205,30,100
223401040206,30,100
223401040207,30,40
223401040208,30,80
223401040209,30,100
223401040210,30,100
223401040211,30,40
223401040212,30,100
223401040213,30,100
223401040214,30,100
223401040215,30,0
223401040216,30,100
223401040217,30,80
223401040218,30,100
223401040219,30,100
223401040220,30,0
223401040221,30,0
223401040222,30,60
223401040223,30,20
223401040224,30,20
223401040225,30,0
223401040226,30,20
223401040227,30,100
223401040228,30,20
223401040229,30,60
223401040230,30,0
223401040231,30,100
223401040232,30,0
223401040233,30,0
223401040234,30,60
223401040235,30,100
223401050101,30,20
223401050102,30,20
223401050103,30,100
223401050104,30,40
223401050105,30,100
223401050106,30,40
223401050107,30,20
223401050108,30,100
223401050109,30,100
223401050110,30,20
223401050111,30,100
223401050112,30,60
223401050113,30,100
223401050114,30,20
223401050115,30,80
223401050116,30,100
223401050117,30,100
223401050118,30,100
223401050119,30,80
223401050120,30,20
223401050121,30,0
223401050122,30,100
223401050123,30,100
223401050124,30,0
223401050125,30,100
223401050126,30,20
223401050127,30,20
223401050128,30,20
223401050129,30,40
223401050130,30,40
223401050131,30,20
223401050132,30,40
223401050134,30,0
223401050135,30,100
223401050201,30,100
223401050202,30,0
223401050203,30,40
223401050204,30,80
223401050205,30,0
223401050206,30,20
223401050207,30,100
223401050208,30,20
223401050209,30,100
223401050210,30,100
223401050211,30,100
223401050212,30,40
223401050213,30,100
223401050214,30,100
223401050215,30,100
223401050216,30,40
223401050217,30,100
223401050218,30,100
223401050219,30,100
223401050220,30,80
223401050221,30,100
223401050222,30,20
223401050223,30,20
223401050224,30,20
223401050225,30,60
223401050226,30,20
223401050227,30,100
223401050228,30,100
223401050229,30,0
223401050230,30,20
223401050231,30,0
223401050232,30,100
223401050233,30,100
223401050234,30,40
223401050235,30,100
223405010213,30,80
223406010708,30,0
223406010709,30,20
223407020133,30,100
223407020218,30,100
223408110202,30,20
223409010210,30,20
223411010109,30,20
223411010111,30,100
223411010232,30,20
223411020111,30,100
223411070102,30,20
223412010212,30,100
223423050108,30,0
223423050133,30,100
223428020104,30,100
223428020136,30,100
223428030201,30,0
223428060112,30,0
223428060201,30,0
223428060202,30,0
223428060218,30,100
183423050114,31,20
193401010122,31,0
203401050130,31,0
203406010614,31,0
203409010318,31,0
213401010106,31,0
213401040108,31,0
213401050132,31,0
213401050217,31,100
213401050227,31,100
213401050230,31,20
213412010226,31,100
213428030211,31,100
213428040133,31,0
213428040214,31,40
223401010101,31,40
223401010102,31,60
223401010103,31,0
223401010104,31,0
223401010105,31,80
223401010106,31,0
223401010107,31,100
223401010108,31,0
223401010109,31,0
223401010110,31,100
223401010112,31,100
223401010113,31,0
223401010114,31,100
223401010115,31,100
223401010116,31,0
223401010117,31,20
223401010118,31,100
223401010119,31,40
223401010120,31,100
223401010121,31,100
223401010122,31,0
223401010123,31,0
223401010124,31,0
223401010125,31,0
223401010126,31,0
223401010127,31,0
223401010128,31,0
223401010129,31,0
223401010130,31,0
223401010131,31,40
223401010132,31,40
223401010133,31,0
223401010134,31,100
223401010136,31,0
223401010137,31,100
223401010138,31,0
223401010140,31,40
223401010201,31,0
223401010202,31,40
223401010203,31,80
223401010204,31,80
223401010205,31,100
223401010206,31,40
223401010207,31,40
223401010208,31,40
223401010209,31,0
223401010210,31,0
223401010211,31,0
223401010212,31,100
223401010214,31,60
223401010215,31,100
223401010216,31,40
223401010217,31,0
223401010218,31,80
223401010219,31,0
223401010220,31,40
223401010221,31,40
223401010222,31,40
223401010223,31,100
223401010224,31,40
223401010225,31,40
223401010226,31,40
223401010227,31,40
223401010228,31,0
223401010229,31,100
223401010230,31,100
223401010231,31,0
223401010232,31,40
223401010233,31,40
223401010234,31,20
223401010235,31,0
223401010236,31,100
223401010237,31,0
223401010238,31,0
223401010301,31,40
223401010302,31,0
223401010303,31,100
223401010304,31,40
223401010305,31,0
223401010306,31,0
223401010307,31,40
223401010308,31,0
223401010310,31,40
223401010311,31,0
223401010312,31,0
223401010313,31,100
223401010314,31,100
223401010315,31,0
223401010316,31,100
223401010317,31,80
223401010318,31,100
223401010319,31,0
223401010320,31,80
223401010321,31,40
223401010322,31,40
223401010323,31,40
223401010324,31,20
223401010325,31,100
223401010326,31,0
223401010327,31,80
223401010328,31,0
223401010329,31,0
223401010330,31,20
223401010331,31,0
223401010332,31,100
223401010334,31,0
223401010335,31,0
223401010401,31,0
223401010402,31,0
223401010403,31,0
223401010404,31,40
223401010405,31,40
223401010406,31,40
223401010407,31,0
223401010408,31,80
223401010409,31,0
223401010410,31,100
223401010411,31,0
223401010412,31,100
223401010413,31,0
223401010414,31,40
223401010415,31,40
223401010416,31,0
223401010417,31,80
223401010418,31,100
223401010419,31,100
223401010420,31,100
223401010421,31,80
